x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.045102059841156006,-0.0408625602722168,-0.012014376892466316,-0.07928484678268433,-0.10266798734664917,-0.019349440893847714,-0.09368908405303955,-0.16349241137504578,-0.02869688343139387,-0.089089035987854,-0.2179199457168579,-0.035508014223296414,-0.0565950870513916,-0.17549467086791992,0.0052932766650428675,-0.06305378675460815,-0.22041359543800354,-0.01920654993386961,-0.05834817886352539,-0.16879165172576904,-0.036460619381387005,-0.0541115403175354,-0.11664271354675293,-0.04358134787412382,-0.029039740562438965,-0.17743971943855286,0.0019770181190779113,-0.036065876483917236,-0.2229098677635193,-0.025076983458120594,-0.033061683177948,-0.15416377782821655,-0.03622246902318693,-0.031168043613433838,-0.09359228610992432,-0.035841427705008755,-0.001139223575592041,-0.17151692509651184,-0.005343161019254694,-0.007377564907073975,-0.20836174488067627,-0.03153088685007788,-0.008549392223358154,-0.13941454887390137,-0.030054349413831005,-0.009948432445526123,-0.08291476964950562,-0.01995672654243208,0.026904642581939697,-0.15846818685531616,-0.013609992301780949,0.018764972686767578,-0.19432151317596436,-0.029387524313051472,0.013117730617523193,-0.1505725085735321,-0.024338714739997158,0.009067535400390625,-0.1106213927268982,-0.01472930420072771,A
0.0,0.0,0.0,-0.04517781734466553,-0.04202568531036377,-0.010656889449990103,-0.07968765497207642,-0.10275998711585999,-0.01733257241193087,-0.09455114603042603,-0.16441065073013306,-0.02636858626846106,-0.08926558494567871,-0.219112366437912,-0.03294890366140635,-0.05723613500595093,-0.1734102964401245,0.007492623369955709,-0.06392461061477661,-0.22165566682815552,-0.016498112973010848,-0.05869150161743164,-0.1730753779411316,-0.033616471957600425,-0.053846895694732666,-0.12203091382980347,-0.040697466504013846,-0.02961975336074829,-0.1756560206413269,0.003791195651331236,-0.03705787658691406,-0.22266235947608948,-0.022541988562977622,-0.03351151943206787,-0.1553926169872284,-0.03359263009969027,-0.031137466430664062,-0.09570971131324768,-0.03333036966267855,-0.0016490817070007324,-0.1704537272453308,-0.003879879290423105,-0.008491754531860352,-0.20999646186828613,-0.029229592453873465,-0.009397447109222412,-0.14224255084991455,-0.02751298986021311,-0.010358810424804688,-0.08590877056121826,-0.017439860772526572,0.026465117931365967,-0.15811753273010254,-0.012433098551070998,0.01786935329437256,-0.19575661420822144,-0.027346096854842017,0.012461721897125244,-0.15335917472839355,-0.02204131327215464,0.008738934993743896,-0.1142432689666748,-0.012409256693160842,A
0.0,0.0,0.0,-0.04532581567764282,-0.0416547954082489,-0.010924616790816799,-0.07925224304199219,-0.10228779911994934,-0.017811321615681663,-0.0936773419380188,-0.16353708505630493,-0.02701763153027059,-0.08873659372329712,-0.2176874876022339,-0.033772132321701065,-0.05671805143356323,-0.17395740747451782,0.006694771852835402,-0.06303894519805908,-0.22155994176864624,-0.01745076008091928,-0.05882275104522705,-0.17168432474136353,-0.03461344070683481,-0.05478835105895996,-0.11956831812858582,-0.04175253488074304,-0.02919459342956543,-0.17559629678726196,0.002883347487568244,-0.0366131067276001,-0.2230379581451416,-0.023652399852380768,-0.03394705057144165,-0.1553308367729187,-0.034733626022443786,-0.03203338384628296,-0.09536200761795044,-0.03449325166593553,-0.001302182674407959,-0.16986235976219177,-0.0049122701952910575,-0.007850110530853271,-0.20934343338012695,-0.030599200129017845,-0.009449422359466553,-0.14120271801948547,-0.02913291841696264,-0.010862350463867188,-0.08473283052444458,-0.01918145172248842,0.026892423629760742,-0.15714824199676514,-0.01358074597965242,0.018246710300445557,-0.19478848576545715,-0.02884447291444303,0.0126267671585083,-0.15220123529434204,-0.02373653180848123,0.00902944803237915,-0.11284291744232178,-0.01422975301693441,A
0.0,0.0,0.0,-0.04553419351577759,-0.04083096981048584,-0.01018516650557899,-0.0800212025642395,-0.10144326090812683,-0.016767984499637123,-0.09421205520629883,-0.16274502873420715,-0.025798961763683792,-0.08788949251174927,-0.21607032418251038,-0.03239991353959226,-0.05762124061584473,-0.17358174920082092,0.007254165819432501,-0.06460726261138916,-0.2210007607936859,-0.01670753793925428,-0.05983531475067139,-0.17048710584640503,-0.03360887827486181,-0.054788053035736084,-0.118397057056427,-0.040548341592256065,-0.029805481433868408,-0.1748214066028595,0.0030560316411367694,-0.03755843639373779,-0.2215290069580078,-0.023090878745023247,-0.03405141830444336,-0.15274518728256226,-0.03351216228813314,-0.03107011318206787,-0.09346532821655273,-0.0328835009238162,-0.0014667510986328125,-0.16842800378799438,-0.005107510147098537,-0.008898138999938965,-0.2091197371482849,-0.029933624213043686,-0.009424865245819092,-0.1407017707824707,-0.02739479603380346,-0.009578168392181396,-0.0854528546333313,-0.017009778191749092,0.027349114418029785,-0.1546643078327179,-0.014168709760014053,0.017703652381896973,-0.19226139783859253,-0.028458683063689705,0.012850463390350342,-0.149541437625885,-0.022571021934453483,0.010675013065338135,-0.11190038919448853,-0.012766308394674297,A
0.0,0.0,0.0,-0.04654645919799805,-0.043622344732284546,-0.009572677885927305,-0.08193689584732056,-0.10372596979141235,-0.015626390104927168,-0.09731179475784302,-0.1656842827796936,-0.02437064295057212,-0.0895082950592041,-0.21949666738510132,-0.030628543918766127,-0.059210002422332764,-0.17220517992973328,0.010312085399590387,-0.06654798984527588,-0.2215198278427124,-0.013019931142963515,-0.06093102693557739,-0.17427220940589905,-0.030124068831838713,-0.05557823181152344,-0.12388080358505249,-0.037378917088545904,-0.031354546546936035,-0.17474019527435303,0.006276277253590479,-0.03914862871170044,-0.22109270095825195,-0.01944599544052039,-0.03497594594955444,-0.15463006496429443,-0.030604523246921644,-0.032369792461395264,-0.09589064121246338,-0.03067659271303569,-0.0028535127639770508,-0.16976693272590637,-0.0017788236623630382,-0.010754764080047607,-0.21206063032150269,-0.025799990271963225,-0.010978758335113525,-0.1459280252456665,-0.023577893724478827,-0.01134103536605835,-0.09043645858764648,-0.013656532032229052,0.0258294939994812,-0.15717676281929016,-0.010797834595479117,0.016363024711608887,-0.19547811150550842,-0.024598857959546194,0.011627614498138428,-0.15376022458076477,-0.019025598292984114,0.009180247783660889,-0.11556941270828247,-0.009536644084192858,A
0.0,0.0,0.0,-0.046074092388153076,-0.04409390687942505,-0.009657581894828127,-0.0807410478591919,-0.10396027565002441,-0.0160315778098834,-0.09565705060958862,-0.16495516896247864,-0.025083619727922724,-0.08862036466598511,-0.21848821640014648,-0.031772680207325266,-0.058225810527801514,-0.1732710599899292,0.009222046845422938,-0.06522446870803833,-0.2219851016998291,-0.0146137872703207,-0.059786438941955566,-0.17469772696495056,-0.0320150364182723,-0.054713428020477295,-0.12401676177978516,-0.03940693251712446,-0.03042680025100708,-0.1749352216720581,0.00495050046669121,-0.038151323795318604,-0.2213529348373413,-0.021242256834341333,-0.034233033657073975,-0.1549546718597412,-0.032499748840166376,-0.031691551208496094,-0.09573492407798767,-0.03259669206960325,-0.002110719680786133,-0.16922014951705933,-0.0033138809718025186,-0.009691596031188965,-0.21123111248016357,-0.028113085403276727,-0.00994783639907837,-0.14404484629631042,-0.02600457854492788,-0.010429978370666504,-0.0875893235206604,-0.015946751087142275,0.026500940322875977,-0.15599948167800903,-0.012468925303949163,0.017007112503051758,-0.194168359041214,-0.026828590407205866,0.012444794178009033,-0.15174776315689087,-0.021205903588963793,0.01001429557800293,-0.11285969614982605,-0.011554026602937029,A
0.0,0.0,0.0,-0.046619534492492676,-0.04419904947280884,-0.010060903494832019,-0.08168363571166992,-0.10429543256759644,-0.016508568888184527,-0.09702986478805542,-0.16651520133018494,-0.02557276829111288,-0.08870571851730347,-0.22123602032661438,-0.03209899260627935,-0.05925840139389038,-0.17286556959152222,0.00982595154118826,-0.06670480966567993,-0.22188621759414673,-0.01411562121438692,-0.06064200401306152,-0.17382827401161194,-0.031422200491306285,-0.05502879619598389,-0.12278538942337036,-0.03867355628835867,-0.031170189380645752,-0.17529919743537903,0.005922302259477874,-0.03916800022125244,-0.2209905982017517,-0.020738529851314524,-0.03452575206756592,-0.1532813310623169,-0.03202647983061979,-0.03164494037628174,-0.09424635767936707,-0.03190562396275709,-0.002681255340576172,-0.1698899269104004,-0.0020768538765878475,-0.010875821113586426,-0.21115213632583618,-0.027023040568110446,-0.010390877723693848,-0.14359119534492493,-0.02470260753261755,-0.010165691375732422,-0.0876954197883606,-0.014369418723163108,0.026434898376464844,-0.15719500184059143,-0.011051921052512625,0.01638263463973999,-0.19426125288009644,-0.025379399647590617,0.012284278869628906,-0.15195894241333008,-0.019783767750141124,0.010542571544647217,-0.11470463871955872,-0.01009111653047512,A
0.0,0.0,0.0,-0.04590153694152832,-0.043262600898742676,-0.009792436592562126,-0.08099210262298584,-0.10351768136024475,-0.016236026518328117,-0.09645086526870728,-0.16475069522857666,-0.025264336474521087,-0.08878916501998901,-0.21886688470840454,-0.031841412864906715,-0.0586622953414917,-0.1731162965297699,0.00872530161561258,-0.06603771448135376,-0.22153961658477783,-0.015143894337398933,-0.06067723035812378,-0.172989159822464,-0.03220545568345301,-0.055581867694854736,-0.12182512879371643,-0.03931646116851084,-0.030721724033355713,-0.17503350973129272,0.004563058048205448,-0.03902173042297363,-0.22133904695510864,-0.021611754529459404,-0.034834086894989014,-0.15386587381362915,-0.03242388062952273,-0.0320814847946167,-0.09485378861427307,-0.03210837461827509,-0.002298295497894287,-0.1692543625831604,-0.0035945768266003597,-0.010465860366821289,-0.2102733552455902,-0.02849219807265513,-0.01023411750793457,-0.1425878405570984,-0.026162313975675033,-0.01030796766281128,-0.08661162853240967,-0.015871983699781822,0.026830017566680908,-0.155904620885849,-0.012631986037177967,0.01637589931488037,-0.1933097541332245,-0.02703601934788935,0.012127459049224854,-0.15061867237091064,-0.021381192587597297,0.010320186614990234,-0.11249849200248718,-0.011685468934757637,A
0.0,0.0,0.0,-0.04593813419342041,-0.043269842863082886,-0.01027190027284064,-0.08113497495651245,-0.1037895679473877,-0.016880250475281855,-0.09688729047775269,-0.16536608338356018,-0.026046086973423144,-0.08880448341369629,-0.2201409935951233,-0.03267257561432757,-0.05835890769958496,-0.17319101095199585,0.008912267224019388,-0.0664626955986023,-0.2208695411682129,-0.015163167319172999,-0.060305893421173096,-0.17181482911109924,-0.03240654890882411,-0.054216623306274414,-0.12084758281707764,-0.03961345826732554,-0.03028690814971924,-0.1754624843597412,0.005003485423600296,-0.03901714086532593,-0.2216372787952423,-0.021511536962265154,-0.0341220498085022,-0.15356230735778809,-0.03243073349344172,-0.030703365802764893,-0.0947575569152832,-0.03211633761870303,-0.0017045140266418457,-0.1697988510131836,-0.0029727869526539052,-0.010411620140075684,-0.21079477667808533,-0.027835723883384844,-0.009477972984313965,-0.1431024670600891,-0.025199637687677523,-0.008989214897155762,-0.0875641405582428,-0.0146794830774013,0.02739250659942627,-0.1566350758075714,-0.011928522898728033,0.01703578233718872,-0.19411352276802063,-0.026094454280013224,0.01329737901687622,-0.15193301439285278,-0.020193493864411494,0.01205664873123169,-0.11489751935005188,-0.010356545387679716,A
0.0,0.0,0.0,-0.04552185535430908,-0.042494744062423706,-0.010655487460269342,-0.08044397830963135,-0.10302215814590454,-0.017463896927608857,-0.09614479541778564,-0.16405659914016724,-0.026654342693461786,-0.08878272771835327,-0.21837270259857178,-0.03331198966242255,-0.05799168348312378,-0.17324215173721313,0.007791740315781226,-0.06585127115249634,-0.22077465057373047,-0.016571386289967904,-0.0602148175239563,-0.1711588203907013,-0.03377030467726172,-0.05457711219787598,-0.11967650055885315,-0.04086214726902426,-0.0300600528717041,-0.17523148655891418,0.003920174165443768,-0.03896284103393555,-0.22132903337478638,-0.022843082008137117,-0.034289419651031494,-0.15308651328086853,-0.0336979371879238,-0.030797183513641357,-0.09396195411682129,-0.033167258409037004,-0.0014473795890808105,-0.16912081837654114,-0.004024978765471587,-0.010079383850097656,-0.2094782292842865,-0.02954897148646296,-0.009407103061676025,-0.1414790153503418,-0.027353877705706964,-0.008800387382507324,-0.08593973517417908,-0.016909093168749223,0.027709603309631348,-0.15569671988487244,-0.012880733740701089,0.0170823335647583,-0.19265973567962646,-0.027788071465863595,0.013559341430664062,-0.15065085887908936,-0.022288278249277482,0.01254117488861084,-0.11375266313552856,-0.01251890560723723,A
